x,y,z,cluster,title,id
-15.979194,-13.031013,3.0251248,217,Number of people sharing their concerns and ask questions/clarifications for available support services to address their needs through established feedback mechanisms,4171
-13.867304,-10.105783,1.4339733,217,Indicator 4.5: No. of people sharing their concerns an asking questions/clarifications for available support services to address their needs through established feedback mechanisms.,4813
-16.349709,-13.21551,4.599456,217,# of people sharing their concerns and asking questions/clarifications to address their needs through existing established feedback mechanisms,4848
-16.70775,-12.879475,4.609639,217,# of people sharing their concerns and asking questions/clarifications to address their needs through established feedback mechanisms,5006
-13.843483,-10.091353,1.3623438,217,Indicator 1.2.5: # of people sharing their concerns an asking questions/clarifications for available support services to address their needs through established feedback mechanisms.,5530
-16.03853,-12.558542,4.556665,217,Number of people sharing their concerns and asking questions/clarifications to address their needs through established feedback mechanism,5677
-18.2077,26.196283,6.7634354,219,Number of children 6-23months received MNPs supplementations,4119
-19.912004,24.219555,8.61325,219,2.3 - Number of children who received MNP for home food fortification,4726
-20.294579,24.60464,8.235757,219,2.2. Number of children who received MNP for home food fortification,4740
-19.763107,24.658112,8.53611,219,2.5 - Number of children who received MNP for home food fortification,4741
-19.643457,24.183537,8.110628,219,2.3 Number of children who received MNP for home food fortification,4751
-19.218224,26.822042,8.033178,219,"# of children under 5 who received the full supplementation with MNP (2 round of 4 months, 120 days)",4952
-17.522503,26.172499,7.858413,219,1.1.2Number of children 6-23months received MNPs supplementation,5125
-17.007624,25.473886,8.061854,219,1.2 Number of  boys and girls  aged 6-23 months received MNPs supplementation,5203
-18.122997,25.741951,7.417545,219,1.2 Number of children 6-23months received MNPs supplementation,5216
-17.348509,26.54296,6.8274727,219,1.1 Number of children 6-23 months received MNPs supplementations,5228
-16.894098,25.801954,6.9429274,219,1.3 Number of children 6-23 months received MNPs supplementations (target,5233
-17.671883,25.237125,7.360384,219,1.1.2Number of children 6-23months received MNPs supplementations,5472
-18.879665,26.823008,8.2251005,219,"of children under 5 who received the full supplementation with MNP (2 round of 4 months, 120 days)",5681
11.873365,-28.471703,-12.495578,221,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregared by gender and districs,1986
12.2368555,-27.935387,-12.566139,221,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregared by gender and districts,1987
12.039415,-27.970793,-12.904547,221,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregated by gender and districts,1992
11.743873,-28.116623,-12.187926,221,of teachers in programme areas trained to provide catch-up lessons to learners who lag behind disaggregared by gender,2737
13.120437,-15.6663885,-3.632942,222,# Of Teachers And Education Officials Trained And Actively Involved In Providing Mentoring Services To Schools,23
13.267414,-16.160961,-4.654742,222,Teachers And Education Officials Trained And Actively Involved In Providing Mentoring Services To Schools,43
13.114525,-15.706529,-3.5702367,222,Number  of teachers and education officials trained in providing mentoring services to schools,365
13.285589,-16.145823,-4.4749355,222,of teachers and education officials trained in providing mentoring services to schools,415
8.576943,-15.890747,-5.207064,222,# of teachers and education personnel trained on child centred and protective pedagogy,448
8.8175955,-16.24565,-5.232473,222,Number of teachers and education personnel trained on child centred and protective pedagogy,453
8.93226,-15.871449,-4.6458964,222,Number of Teachers and education personnel trained on child centered and protective pedagogy,492
8.683172,-16.035013,-4.5562034,222,Number of teachers and education personnel trained on child centered and protective pedagogy,548
-16.339743,-5.483507,22.623041,223,Indicator 6. 7: # of crisis-affected people with adequate access to PHC services provided with essential lifesaving health services in high-risk areas,1315
-16.351786,-5.465557,22.638016,223,Indicator 5.1 # of crisis-affected people with adequate access to PHC services provided with essential lifesaving health services in high-risk areas. (Disaggregated by age and sex).,1340
-20.221357,12.488369,8.067883,224,Percentage test scoring  of teachers and parents on healthy nutrition,4254
-20.226587,12.464547,8.062691,224,Percentage test scoring  of teachers and parents on healthy nutrition (parents),4256
3.214427,5.4139647,2.0408037,225,Number Of Children Reached With Awareness Raising Sessions On Child Protection And Pss (Disaggregated By Age And Sex).,60
3.9069333,3.8968003,2.6960366,225,Number Of Adults Reached With Awareness Raising Sessions On Child Protection And Pss (Disaggregated By Sex).,61
4.370462,5.7425814,1.8223357,225,# Of Children Reached With Awareness Raising Sessions On Child Protection And Pss,87
4.6840487,4.6420145,2.1556635,225,# Of Adults Reached With Awareness Raising Sessions On Child Protection And Pss,88
3.991798,6.250496,2.0915673,225,of children reached with awareness raising sessions on child protection and PSS,324
3.3425956,5.195538,1.7441429,225,Number of children reached with awareness raising sessions on child protection and PSS (disaggregated by age and sex).,412
3.728561,3.8144042,2.4566371,225,Number of adults reached with awareness raising sessions on child protection and PSS (disaggregated by sex).,421
3.229511,4.7213926,2.6335332,225,Number of people reached with awareness raising sessions on child protection and PSS (disaggregated by age and sex).,4301
4.5579944,4.300942,1.2864422,225,"# of adults (parents/ guardians /caretakers, community leaders, teachers, and others) reached with awareness raising sessions on child protection and PSS",4304
13.263089,10.023059,9.474907,226,of visits made by Care Group Volunteer to SUN households in a month,2750
14.468117,11.990189,8.940324,226,of SUN vulnerable households referred to social protection programmes,2769
14.466373,11.9868555,8.941009,226,of SUN vulnerable households referred to social protection services,2793
13.2547035,10.007998,9.478887,226,of visits made by Care Group Volunteer to SUN households in a month (to be defined),2818
15.406918,-12.979882,9.804626,227,"Number of staff trained on MPC management, PSS, life skills, EPRP, PSEA and child safe-guarding",2935
15.897094,-12.717629,9.724247,227,"of staff trained on MPC management, PSS, life skills, EPRP, PSEA and child safe-guarding",3127
15.399345,-13.063361,9.745329,227,"Number of staff trained on MPC management, PSS, life skills, EPRP, GRM PSEA and child safe-guarding",4177
20.74968,-27.858074,10.298171,228,Number of artisans who completed the Turquoise Mountain Artisan Toolkit business skills training,1424
20.7528,-27.860157,10.2986355,228,Artisans who completed the Turquoise Mountain Artisan Toolkit business skills training,2595
5.378911,8.2876,-24.717043,229,"Of Children, Adolescents, Caregivers And Leaders Participating In Program Activities Who Promote Positive Practices",187
5.131177,8.21292,-25.66477,229,"of children, adolescents, caregivers and leaders participating in program activities who promote positive practices",403
4.7187386,8.283129,-24.979542,229,"of children, adolescents, caregivers and leaders participating in program activities who promote positive practices.",1470
5.3506017,6.9473267,-25.525408,229,"Of 6381 (F. 3396, M. 2985) children, adolescents, caregivers and leaders, participating in programme activities who promote positive practices",1519
5.694588,8.434694,-25.547495,229,"Of children, adolescents, caregivers and leaders participating in program activities who promote positive practices",1654
5.8915205,7.4235973,-25.249403,229,"of children, adolescents, caregivers and leaders participating in programme activities who promote positive practices",4970
-15.920641,-0.40508977,-5.684095,230,2.2Number of Children with developmental delays and disabilities benefited from early intervention services based on the individual service plan,1793
-15.906271,-0.41778862,-5.6699615,230,2.3 Number of Children with developmental delays and disabilities benefited from early intervention services based on the individual service plan,5662
-3.622099,10.710258,-14.105912,231,Vulnerable girls and boys provided with individual (and group -if possible) counselling services disaggregated by sex;,2060
-3.602182,11.080243,-13.736692,231,1.4 # vulnerable girls and boys provided with individual (and group -if possible) counselling services disaggregated by sex,4658
19.37111,18.276955,-6.0742455,232,"Women and men, parents, caregivers, and community memebers benefiting from awareness sessions on how to deal with children during conflict and emergencies (disaggregated by nationality, age and gender)",472
19.370623,18.275877,-6.0742126,232,"Number of women and men, parents, caregivers, and community members benefiting from awareness sessions on how to deal with children during conflict and emergencies (disaggregated by nationality, age and gender)",601
12.079058,17.42221,-10.67042,232,"Indicator 2.1: % women, girls and boys accessing gender-based violence and PSEA risk mitigation, prevention or response interventions",5027
12.030565,17.405869,-10.688217,232,"Indicator 2.1: # of women, girls and boys accessing gender-based violence and PSEA risk mitigation, prevention or response interventions",5170
-1.8772128,6.8944144,7.8281293,233,parents and community peoples are benefited from COVID19 awarness and community engagment initiatives,951
-1.8464396,6.9104433,7.8384404,233,Number of parents and community peoples are benefited from COVID19 awarness and community engagment initiatives,2310
4.7130675,6.5436573,11.473984,233,# of children and caregivers receiving ERW risk education and COVID-19,2698
-1.5326034,5.8409204,11.763072,233,"Number of parents / caregivers reached with prevention measures and awareness on COVID-19, information on prevention and promote of child & adolescent protection needs and GBV response",2928
-1.9620367,5.870715,11.511004,233,"Number of community members  and youth reached with prevention measures and awareness on COVID-19, information on prevention and promote of child & adolescent protection needs and GBV response",2932
-2.1478717,5.845018,11.599869,233,"Number of community members reached with prevention measures and awareness on COVID19, information on prevention and promote of child & adolescent protection needs and GBV response (disaggregated by sex)",4175
4.72567,6.54586,11.468234,233,2.2 # of children and caregivers receiving ERW risk education and COVID-19,4663
12.927861,-22.70736,14.246382,234,Number Of Village Pump Mechanic Trained,245
12.041308,-24.019442,13.152375,234,Number Of Village Pump Mechanic Trained (Sex Disaggregated),253
12.79978,-23.012905,15.31186,234,Number of Village Pump Mechanics and operators trained,626
13.320407,-23.46243,14.444725,234,Number of Village Pump  Mechanic trained,633
13.320407,-23.46243,14.444725,234,Number of Village Pump Mechanic trained,638
12.526429,-23.799004,14.905625,234,Number of Village Pump mechanics trained,667
12.22454,-23.082926,14.609891,234,Number of Village Pump Mechanics trained,671
12.008437,-24.03552,13.162565,234,Number of Village Pump Mechanics trained (sex disaggregated,674
9.9533205,-18.374819,26.524273,235,Number Of People Accessing A Basic Sustainable Drinking Water Source,140
9.886833,-18.245682,26.156942,235,Number of people accessing a basic sustainable drinking water source,341
9.878893,-15.745319,30.210596,235,Number of population in humanitarian situations who access and use safe drinking water,1035
10.342726,-18.751097,26.246912,235,# of people accessing a basic sustainable drinking water source,4752
9.590728,-18.627071,25.676325,235,Number of people accessing a basic sustainable drinking water source.,4758
9.937772,-16.28088,30.069197,235,Number of targeted population in humanitarian situations who access and use safe drinking water,5293
10.381581,-16.508724,29.992706,235,Number of programme targeted population in humanitarian situations who access and use safe drinking water,5556
10.293476,13.708918,-12.513114,236,# of adolescent boys and girls provided with life skills to prevent exposure to violence and negative coping mechanism,1287
10.2809,13.759359,-12.512673,236,# of adolescent boys and girls provided with life skills/EXCEL / language to prevent exposure to violence and negative coping mechanism,3972
-1.1254388,-3.1349773,-8.190523,238,"Number of women and girls (adolescent girls between 14-17 years) participating in structured group psychosocial activities at the safe spaces. Disaggregated by age, nationality and gender.",462
-1.1246463,-3.0979335,-8.284877,238,"Number of women and girls (adolescent girls between 14-17) participating  in structured group psychosocial activities at the safe spaces, disaggregated by age, nationality and gender",554
1.1089066,0.98018384,-7.99705,238,% of adolescent girls (ages 10-18) who participated in structured adolescent girls program completed minimum 8 sessions.,1107
1.0644329,0.9397039,-7.9215813,238,% of adolescent girls (ages 10-19) who participated in structured adolescent girls program completed minimum 8 sessions,1117
-0.27501774,1.869989,-10.101579,238,of girls (aged 10-18) received psychosocial support through Adolescent Girls Toolkit Programme.,1157
1.3078485,0.99746716,-7.5900817,238,# of adolescent girls (ages 10-19) who participated in structured adolescent girls’ program and completed minimum 5 sessions.,1271
-0.24436842,1.8816767,-10.088547,238,# of girls (aged 9-19) received psychosocial support through Adolescent Girls Toolkit Programme.,2873
0.13265724,23.238415,-3.3722274,239,Percentage of social/case workers who demonstrate increased competency in line with the inter-agency case management,3942
0.14137161,23.218103,-3.50461,239,Percentage of social/case workers who demonstrate increased competency in line with the inter-agency case management competencies and skills framework,4167
9.34669,-5.5153117,-21.255768,240,"Output indicator 1.2.1:   Number of vulnerable children, adolescents (13-18) enrolled in skills-based core service",848
8.650152,-6.3973966,-21.258675,240,"Output indicator 1.2.2:  Number of vulnerable children, adolescents who have completed the skills-based core service",849
8.7826,-6.5890026,-21.56319,240,"Output indicator 1.2.2: Number of vulnerable children, adolescents who have completed the skills-based core service",876
9.483302,-5.7631726,-21.944157,240,"Output indicator 1.2.1:  Number of vulnerable children, adolescents (13-18) enrolled in skills-based core service",881
9.045722,-5.4678054,-21.793093,240,"Output indicator 1.2.1: Number of vulnerable children, adolescents (13-18) enrolled in skills-based core service",892
13.413675,-4.8930564,-26.35497,240,Number of vulnerable adolescents and youth enrolled in the jewelry programme,1421
13.41482,-4.889155,-26.35501,240,vulnerable adolescents and youth enrolled in the jewelry programme,2592
9.341306,-8.833017,-23.163734,240,"Output indicator 1.2.2:  Number of vulnerable children, adolescents who have completed the skills building component (transferable skills, financial literacy, and digital literacy)",2725
9.752107,-8.7916,-23.051634,240,"Output indicator 1.2.2:  Number of vulnerable adolescents who completed the Skills Building training  (transferable skills, financial literacy, and digital literacy).",5578
-20.308249,10.448067,-17.436237,241,Of Children In Humanitarian Situations Registered As Unaccompanied Or Separated Who Were Reunified With Families/ Caregiver,181
-20.805773,8.839833,-16.53072,241,Of children in humanitarian situations registered as unaccompanied or separated who received appropriate alternative care services.,371
-20.62175,10.847665,-18.205158,241,Of children in humanitarian situations registered as unaccompanied or separated who were re-united with families/caregivers.,376
-20.505362,10.870309,-17.325876,241,of children in humanitarian situations registered as unaccompanied or separated who were reunified with families/ caregiver,710
-20.871048,9.350679,-15.770117,241,of children in humanitarian situations registered as unaccompanied and separated who received appropriate alternative care services,1448
-20.618351,10.180295,-17.797052,241,Of children in humanitarian situations registered as unaccompanied or separated who were reunified with families/ caregiver,1651
-19.734838,11.266184,-14.22477,241,"of children registered as unaccompanied or separated who received appropriate alternative care services Yumbe= 323 Children (148boys:175girls) Adjumani= 1,216 (545 boys:671girls), Terego 133 children( 47 boys, 86 girls)",5161
-19.717146,11.28458,-14.2274,241,"of children registered as unaccompanied or separated who received appropriate alternative care services Yumbe= 323 Children (148boys:175girls) Adjumani= 1,216 (545 boys:671girls), 133 children( 47 boys, 86 girls)",5162
-4.916579,28.468636,7.9014716,242,Indicator 2.5 # of pregnant women de-wormed in the 2nd and 3rd trimester,1323
-4.92086,28.463808,7.8939724,242,Indicator 2.4 # of pregnant women in 2nd and 3rd trimester de-wormed.,1440
5.297311,-16.234627,-19.882946,243,Number of adolescents and youth accessing non-formal education services (literacy programmes),452
5.346179,-16.234262,-19.895992,243,Number of adolescents and youth accessing nonformal education services (literacy programmes),534
7.0659294,-18.460793,-21.828793,243,Number of adolescent boys and girls participating in literacy and numeracy classes,2295
9.058362,-18.233128,-22.365513,243,of adolescent and youth (15-24) boys and girls participated and demonstrated competencies in literacy and numeracy with minimum standard.,3123
8.971646,-18.304888,-22.372183,243,of adolescent and youth (15-24) boys and girls participated and demonstrated competencies in literacy and numeracy with a minimum standard,3730
7.3130717,-18.62988,-22.415426,243,Number of adolescent and youth (15-24) boys and girls participated in literacy and numeracy classes,3946
7.2264433,-18.642496,-22.425499,243,Number of adolescent and youth (15-24) boys and girls who participated in literacy and numeracy classes,4628
-18.494614,18.716978,-17.773764,244,"Number Of Uasc Re-Unified With Their Primary Caregiver Or Preferred Guardian (Disaggregated By Age, Sex And Separation Status).",58
-18.862286,18.723257,-17.601715,244,"Number of UASC re-unified with their primary caregiver or preferred guardian (disaggregated by age, sex and separation status",424
-18.494606,18.716898,-17.773788,244,"Number of UASC re-unified with their primary caregiver or preferred guardian (disaggregated by age, sex and separation status).",4300
-6.8852363,-20.172733,23.630014,245,% of women and men in Azraq camp that understand the functionality and report ownership of the WaSH Community Representative Structures,2454
-6.173541,-19.554737,23.855211,245,% of women and men in Za'atari camp that can understand the functionality and report ownership of the WASH Community Representative and volunteers,3012
-6.296703,-19.66548,23.815525,245,% of women and men in Za'atari camp that can understand the functionality and report ownership of the WASH Community Representative structure,3014
-6.968552,-20.245626,23.603086,245,1.9	% of women and men in Azraq camp that understand the functionality and report ownership of the WASH community Representative structure,5359
11.572311,24.282507,-6.6758447,246,# of children and adults with access to safe channels to report sexual exploitation and abuse,3788
11.038702,24.681732,-6.1837516,246,Number of People with access to safe channels to report sexual exploitation and abuse,3868
11.038702,24.681732,-6.1837516,246,Number of people with access to safe channels to report sexual exploitation and abuse,4003
10.676931,24.156288,-6.1719813,246,Number People with access to safe channels to report sexual exploitation and abuse,5099
3.5513227,-2.4768589,-1.4681644,247,"Indicators 1.5.1: # school committees, students, parent and teacher/Head teachers trained on gender, GBV, Women/human rights and prevention of PSEA.",2462
3.5497985,-2.4819093,-1.4686137,247,"Indicator 1.2.1: # school committees, students, parent and teacher/Head teachers trained on gender, GBV, Women/human rights and prevention of PSEA.",2503
-6.296384,1.839625,9.461999,248,"# of males and females engaged on COVID-19 through RCCE actions.(adolescent, RRC members, religious and activist leaders and local vendors.",1142
-5.8924265,1.4272414,9.917306,248,"# of male and female people engaged on COVID-19 through RCCE actions(adolescent, RRC members, religious and activist leaders and local vendors.",3055
-4.67244,1.265474,7.3923445,248,# of male and female engaged on Covid-19 activities,3748
-4.616117,1.3598093,7.397072,248,Number of males and females engaged on Covid-19 activities,4010
7.773408,-26.469364,0.92363995,249,No. of host community teachers continuously trained and deployed,437
7.4778147,-26.345572,0.72123486,249,"No. of host community teachers recruited, deployed and continuously trained",808
7.336624,-26.427856,0.74397945,249,"No. of host community teachers recruited, deployed and trained",809
10.132511,-23.50653,0.20161134,249,Number of school boards & school heads trained,3349
10.124071,-23.577597,0.12503341,249,Number of school boards and school headteachers trained,5241
-5.262778,16.666891,-6.8100214,250,"Number Of Children Registered And Receiving Case Management Services According To The Vulnerability Criteria (Disaggregated By Age, Sex And Protection Concerns)",56
-5.2767873,16.865313,-6.80635,250,"Number of children registered in case management services according to the vulnerability criteria (disaggregated by age, sex and protection concerns)",413
-0.6964606,13.312215,-6.590298,250,Number of children referred to specialized child protection services,500
-0.81231296,13.409513,-6.4988003,250,Number of children referred to specialized child protection services.,504
-0.85271317,16.901764,-5.3473067,250,Number of referrals made to multi-sectoral services for children receiving child protection case management,757
-0.4093164,19.16848,-8.015049,250,Number of home visits and follow ups for child protection cases by case manager (in addition through phone calls – remote support conducted by Case Managers),2317
-1.4208198,17.357868,-5.3385725,250,Number of referrals made to multi-sectoral services for children receiving child case management,3329
-0.80644673,17.029423,-5.4796305,250,1.3 Number of referrals made to multi-sectoral services for children receiving child protection case management,4911
-0.53202474,19.234907,-8.062953,250,1.4 Number of home visits and follow ups for child protection cases by case manager (in addition through phone calls – remote support conducted by Case Managers),4912
-6.5960917,-21.558052,-23.972881,251,# of conflict affected boys and girls (6-17 years) enrolled in non-formal education.,310
-6.573988,-21.514294,-23.90968,251,of conflict affected boys and girls (6-17 years) enrolled in non-formal education,312
-1.8976305,-14.301829,-24.954018,251,2.3:  # of girls and boys accessing Alternative Basic Education (ABE,2515
-1.8587885,-14.309548,-24.933578,251,2.1:  # of girls and boys accessing Alternative Basic Education (ABE,2527
-2.1405036,-14.322833,-25.071316,251,2.3:  # of girls and boys enrolled in targeted Alternative Basic Education (ABE,3188
2.9545803,-5.3654447,36.837955,253,of population washing hands with water and soap or substitute after contact with faeces and before contact with food and water,823
-3.4047291,-2.0037427,35.571987,253,Percentage of women and men that can correctly list at least three best hygiene practices (disaggregated by sex),837
-3.4055963,-2.0070155,35.572655,253,Percentage of boys and girls that can correctly list at least three best hygiene practices (disaggregated by sex),838
2.9534757,-5.1675754,37.28002,253,of population washing hands with water and soap after contact with faeces and before contact with food and water,2949
1.0410129,-5.0530663,37.982502,253,of population washing hands with water and soap after contact with faces,3196
1.7681314,-5.025615,37.909283,253,of population washing hands with water and soap after contact with faces and before contact with food and water,3273
-2.7423213,-4.3843317,-19.917114,255,Percentage of children demonstrating improved psychosocial wellbeing subsequent to CRC activities,509
-2.7350087,-4.396018,-19.912233,255,Percentage of children demonstrating improved psycho-social wellbeing subsequent to CRC activities,556
-3.2416396,0.43417454,-17.851263,255,of girls/boys/women/men who receive individual or group psychosocial support (not including recreational activities),1192
-4.436896,1.6047287,-17.719906,255,# of girls and women who received individual or group psychosocial support (not including recreational activities),1217
-3.0780535,1.0305234,-18.566587,255,of girls/boys/women/men who received individual or group psychosocial support (not including recreational activities),2046
-4.505809,1.0564518,-17.219433,255,"# of girls, boys, women and men who received individual or group psychosocial support (not including recreational activities)",2111
-3.1187356,0.78569055,-17.332905,255,"of girls, boys, men and women who receive individual or group psychosocial support (not including recreational activities)",2679
-3.1914802,1.8089782,-18.020594,255,of girls and women who received individual or group psychosocial support (not including recreational activities),3410
-2.6170027,1.2272424,-17.996767,255,"of girls, boys, women and men who received individual or group psychosocial support (not including recreational activities)",3511
-4.989685,1.9957203,-17.32365,255,# of women/girls/boys who received individual or group structured psychosocial support,5604
10.70901,1.1165372,16.000597,256,Percentage of people who listen radio programme and state about about the household priority behaviours and practices,1242
10.71161,1.1027048,15.929047,256,Percentage of people who listen radio programme and can name household priority behaviours and practices,4047
-13.705881,-30.180899,0.8927497,258,Teachers and shura members (by gender) conducting back-to-school outreach,3290
-13.773127,-30.17443,0.85431767,258,Teachers and shura members conducting back-to-school outreach,3452
17.97525,-0.5906161,-31.346441,259,Percentage of children/youth in the youth centre catchment area that have benefitted from the youth centre services.,2717
17.958471,-0.86642224,-31.978987,259,Percentage of children /youth in the youth centre catchment area that have benefitted from the youth centre  services,2941
18.256077,-1.1302633,-31.772467,259,Percentage of children /youth in the youth center catchment area that have benefitted from the youth centre  services,2997
17.958471,-0.86642224,-31.978987,259,Percentage of children /youth in the youth centre catchment area that have benefitted from the youth centre services,3000
5.6483827,23.519928,15.051975,261,"Number of agency staff trained on GBV mainstreaming. disaggregated by age, nationality and gender",466
5.652485,23.517738,15.051816,261,"Number of agency staff trained on GBV mainstreaming, disaggregated by age, nationality and gender",591
6.1517515,16.596796,17.211367,261,of female and male staff working with non-GBV service providers trained on GBV prevention and response and on PSEA,1198
6.146701,16.386276,17.304312,261,of female and male staff working for GBV service providers trained on PSEA model & GBV prevention and response,1203
2.5947993,-17.780626,27.038734,262,"Number Of Additional People Receiving Safe Water Supplies (Disaggregated By Children (Boys/Girls);Men, Women, Disability)",250
3.0774813,-17.262754,26.381132,262,"Number of additional people receiving safe water supplies (disaggregated by sex, boys, girls, men, women, disability)",622
2.1699755,-17.378967,26.915245,262,"Number of additional people receiving safe water supplies (disaggregated by children (boys/girls): men, women. Disability)",629
2.7952125,-17.453537,27.102146,262,"Number of additional people receiving safe water supplies (disaggregated by children (boys/girls); men, women, disability)",634
2.818938,-17.576923,23.846195,262,"of people (disaggregated by gender,  age & disability) reached with safe water",649
3.5038886,-18.905556,23.950762,262,"of people (disaggregated by gender, disability & agewith access to safe water",651
2.6374748,-18.075094,26.041521,262,"Number of additional people receiving safe water supplies (disaggregated by sex, age and disability)",662
2.2092009,-19.526337,23.987808,262,"of people (disaggregated by gender, disability & age) and households with improved access to safe drinking water",776
2.6004753,-19.4098,24.433208,262,"of people (disaggregated by gender, disability & age) with improved access to safe water sources",788
3.6286352,-18.824902,24.445396,262,"of people (disaggregated by gender, disability & age) with access to safe water",789
3.3288474,-17.91323,23.642181,262,"of people (disaggregated by gender, disability & age reached with safe water",791
1.1269488,-19.098743,24.6145,262,"of people (disaggregated by gender, disability & age) provided with access to safe drinking water through water supply interventions",792
1.219614,-18.831617,25.033625,262,"# of people (disaggregated by gender, disability & age) provided with access to safe drinking water through water supply interventions",962
0.6598402,-14.926627,28.37049,262,# of people have benefited from improved access to safe drinking and domestic water services (WASH Cluster indicator),1411
0.67602855,-14.924638,28.402163,262,# of individuals with improved access to safe drinking and domestic water services (WASH Cluster Indicator),1413
2.3554053,-17.829119,23.781578,262,"of people (disaggregated by gender, disability and age) reached with safe water",2635
2.4770622,-17.252039,23.03014,262,of people (disaggregated b gender disability and age ) reached with safe water,2638
2.612178,-20.608295,22.179943,262,"of targeted people disaggregated by sex, age and disability benefitting from at least 20 l/p/d of safe water for drinking and other domestic purposes",2951
2.6148317,-20.677704,22.105833,262,"of targeted people disaggregated by sex, age and disability benefitting from at least 20 l/p/d of safe water for drinking and other domestic purposes.",3083
15.046452,14.328313,15.926874,265,of women and men specialized GBV service providers trained on GBV/SEA  prevention and/or risk mitigation and/or response.,3513
15.028925,14.31546,15.904521,265,of women and men non-specialized GBV service providers trained on GBV/SEA prevention and/or risk mitigation and/or  response.,3515
-5.8947043,-2.875417,24.297325,266,Indicator 2.1 of people reached with key health and hygiene messages,3886
-6.0867715,-3.1381423,24.671257,266,Indicator 2.1 # of people reached with key health and hygiene messages.,3893
-6.026258,-3.3138535,24.836596,266,indicator 2.1 # of people reached with key health and hygiene messages,3896
-7.1279454,-1.3268499,-12.264122,268,# Of Children And Adolescents Psychosocial Well-Being Improved Through Focused And Non-Focused Pss And Life Skills Activities,79
-7.035048,-1.3199136,-12.3397665,268,of children and adolescents’ psychosocial well-being improved through focused and non-focused PSS and life skills activities,320
-0.92014384,1.2831646,0.7016347,269,# of children and youth who receive psychosocial and mental health messages,1091
-0.86950576,1.262842,0.7191471,269,# of children and youth who receive psycho-social and mental health messages,1095
-1.7923722,4.5081854,3.0738602,269,Number of children and adolescents with access to information related to risk mitigation measures,2925
-2.0811818,4.282697,3.24329,269,of children and adolescents with access to information related to risk mitigation measures.,3108
-1.9379176,4.831341,3.3175783,269,Number of children and adolescents with access to information related to risk mitigation measures (disaggregated by sex),4169
27.926802,-12.544789,-0.5731975,270,"# of teachers trained on MHM, gender and VAC issues and on the implementation of life skills activities (m/f).",2337
28.05405,-12.541696,-0.4885448,270,"of teachers trained on MHM, gender and VAC issues and on the implementation of life skills activities (m/f).",2346
28.18411,-12.530604,-0.40283948,270,"of teachers and School Councils members trained on MHM, gender and VAC issues and on the implementation of life skills activities (m/f).",2611
31.993435,-15.8536825,-3.6980264,270,Percentage of trained SMS and community members with improved knowledge on the importance and the right to education for all children,2886
32.017666,-15.981353,-3.6967585,270,% of trained SMS/CECs and community members with improved knowledge on the importance and the right to education for all children,3303
6.7599115,-3.7688725,31.599306,271,•	Number Of Additional People With Functional Hand Washing Facilities And Soap/Ash At Their Toilet In Targeted Rural District.,231
6.7932744,-3.7693946,31.547625,271,Number Of Additional People With Functional Hand Washing Facilities And Soap/Ash At Their Toilet In Targeted Rural District.,263
8.028748,-8.683658,31.509058,271,Number of people with improved access to sanitation facilities,785
7.325631,-5.546683,34.451187,271,people with access to appropriate sanitation facilities,2608
7.415181,-5.651119,34.43496,271,people with access to appropriate* sanitation facilities,2663
7.4479046,-7.9494286,31.595243,271,Number of people with improved access to sanitation facilities.,3017
7.469216,-7.5880423,31.473846,271,Number of people with access to improved sanitation facilities.,4786
2.7045546,0.31827748,30.605675,272,"of people (disaggregated by gender, disability & age) receiving critical WASH related information for improved hygiene and sanitation practices",647
1.8333341,0.26600787,30.159813,272,"Number of people (disaggregated by gender, disability & age) receiving critical WASH related information for improved hygiene and sanitation practices",935
2.1416893,0.16739164,29.896482,272,"Number of people (disaggregated by sex, disability and age) receiving critical WASH related information for improved hygiene and sanitation practices",2206
2.5410314,0.8128629,30.408554,272,"of people (disaggregated by gender, disability, age)receiving critical WASH related information for improved hygiene and sanitation practices",2636
2.4363523,0.024360167,30.875309,272,"of people (disaggregated by gender, disability age) receiving critical WASH related information for improved hygiene and sanitation practices",2637
14.928969,2.5990784,-5.187301,273,"# of girls, boys, women and men who participated in community-based activities promoting social cohesion (Child rights day, National days, recreational activities)",456
14.963478,2.6169958,-5.191673,273,"Number of girls, boys, women and men who participated in community-based activities promoting social cohesion (Child rights day, National days, Recreational activities)",551
11.207616,2.546822,-1.9059763,273,"# of children, caregivers, and community leaders reached by the family centers community led initiatives",2693
11.121117,2.606928,-1.7819506,273,"3.2 # of children, caregivers, and community leaders reached by the family centers community led initiatives",4664
11.6925745,0.06452099,0.3949764,273,Number of vulnerable families reached through outreach activities in the community (awareness raising activities),5046
11.743719,0.07766056,0.3399973,273,Number of vulnerable families reached through outreach activities in the community,5432
-15.256868,-0.39371663,12.384944,276,Number of healthcare facility staff and community health workers trained in Infection Prevention and Control (IPC),939
-14.666853,1.4522098,10.990132,276,"Number of Community Health Volunteers trained in Infection, Prevention and Control (disaggregated by age, sex and disability",1088
-14.596707,1.0122108,11.019395,276,"Number of community health volunteers trained in infection, prevention and control (IPC) (disaggregated by sex, age and disability)",2207
