x,y,cluster,title,id
-30.630728,19.884462,204,"Output indicator 3.1.2 Number vulnerable children, adolescent and young people identified and referred for specialized CP and GBV services",889
-30.679525,19.797106,204,"Output indicator 3.1.1:  Number of vulnerable children, adolescent and young people identified and referred for specialized CP and GBV services",910
-40.294495,13.3308115,206,of Under 5 Children with illness tracked and referred from the community to Health Facility,986
-40.30515,13.3260145,206,of children Under 5 with illness tracked and referred from the community to Health Facility,2657
-38.709087,11.533138,206,"of adolescent girls and women referred to   health facilities (outreach and HF) for ANC, PNC or FP services by the Care Group",2765
-38.69889,11.503131,206,"of adolescent girls and women referred to   health facilities (outreach and HF) for ANC, PNC services by the Care Group",2819
-43.080757,15.07819,206,# of children under 5 referred for hospital care (disagregated by sex),4432
-42.45992,14.6957,206,# of children under 5 referred for hospital care,4433
-42.4519,14.6842985,206,Number of children under-5 referred for hospital care,4731
-43.119396,15.107978,206,Number of children under 5 referred for hospital care (by Gender disaggregation),4981
-46.07039,11.025632,206,# of beneficiaries who  received  in-patient  medical  treatment from referral.,5048
-46.064762,11.031017,206,Number of beneficiaries who received in-patient medical treatment from referral,5431
45.630745,-31.45737,207,•	Number Of Vpms Trained And Equipped,211
45.657974,-31.439646,207,Number Of Vpms Trained And Equipped,288
45.65082,-31.44419,207,Number Of Vpms Trained And Equiped,289
54.31645,34.899235,209,No. of 5-6 years old children enrolled in early learning education programme,798
54.298813,34.91269,209,No. of 7-14 years old children enrolled in early learning education programme,807
54.358776,34.887856,209,No. of children (4-14 years old) enrolled in the early learning education programme,2544
51.448452,32.24513,209,"# of children and youth in learning spaces in primary education, reached with MYP",3473
51.44762,32.24411,209,"# of children and youth in learning spaces in primary education, reached with MYRP",3498
3.3631113,37.741528,210,"Of 15,484 (M. 8548, F. 6936 ) Children, Adolescents, Caregivers And Leaders From School Structures (880 160 Females, 720 Males Smcs, School Clubs, Ptas), Participating In Programme Activities Who Know Where/How To Access Relevant Services",201
4.0940266,35.68412,210,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services",442
4.0609555,35.589756,210,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services.",1469
3.392196,37.694885,210,"Of 6381 (3396 F and 2985 M) Children, Adolescents, Caregivers And Leaders From School Structures (9818 9290 Females, 529 Males Smcs, School Clubs, Ptas), Participating In Programme Activities Who Know Where/How To Access Relevant Services",1518
4.0941796,35.6838,210,"Of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services",1648
2.5751636,38.304813,210,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant services Adjumani: 6,014 Individuals Children and adolescents =3,111 (1,583 boys: 1,528 girls) Caregivers =2,651 (1,171M: 1,480F) Leaders = 252 (143M:109F) Yumbe: Children and adolescents = 2730 (1256 Boys:1474Girls)Caregivers or parents = 1319 (646M:673F)Leaders = 501 (276M:225F), Terego 1750 individuals (70%)Children and adolescents = 1057 (624Boys: 433Girls)Caregivers or parents = 517(290M:227F)Leaders = 176 (106M:79F)",5175
2.540115,38.329376,210,"of children, adolescents, caregivers and leaders participating in program activities who know where/how to access relevant servicesAdjumani: 6,014 Individuals Children and adolescents =3,111 (1,583 boys: 1,528 girls) Caregivers =2,651 (1,171M: 1,480F) Leaders = 252 (143M:109F) Yumbe: 3900 individuals - Children and adolescents = 2340 (1076Boys:1264Girls) Caregivers or parents = 1131 (554M:577F)Leaders = 429 (236M:193F), Terego 1500 individuals - Children and adolescents = 900 (531M:369F)Caregivers = 450 (252M:198F)Leaders = 150 (90M:60F)",5176
14.764209,25.733604,211,of adolescent girls and boys complete training on advocacy skills and civic/social engagement.,1041
14.7612295,25.71559,211,of adolescent girls and boys complete training on advocacy skills and civic/social engagement,1043
12.539447,27.326883,211,# young people identified and mobilized to implement engagement initiatives,1771
12.525662,27.30903,211,# young people identified and mobilized to implement engagement initiatives.,2040
-5.8627667,-43.666683,212,Number of people reached on COVID-19 through messaging on prevention and access to services,914
-8.245362,-42.91158,212,"Number of people reached on Covid-19 through messaging on prevention and access to services including health education on health, nutrition and hygiene promotion by community volunteers",1125
-5.286968,-41.99927,212,# of male and females  reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media,1141
-5.7740955,-44.033287,212,# Number of people reached on COVID-19 through messaging on prevention and access to services,1419
-8.334793,-42.818443,212,"1.1 Number of people reached on Covid-19 through messaging on prevention and access to services including health education on health, nutrition and hygiene promotion by community volunteers",1928
-5.0028763,-41.788784,212,"# of males and females people reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media, communication support materials, megaphones.",2115
-6.668153,-43.448452,212,# of people engaged and reached with accessible information on COVID-19 and targeted messages on prevention and on access to services,2129
-6.5958014,-43.78341,212,# of people reached with accessible information on COVID-19 and targeted messages on prevention and on access to services,2131
-5.8149066,-43.320133,212,of people reached on COVID-19 through messaging on prevention and access to services,2340
-5.8556795,-41.684544,212,Number of male and female reached with Covid-19 messaging on prevention and access to the services through different forms of communication,3045
-4.8346295,-41.792385,212,"# of male and female reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media, mass media communication support materials, megaphones.",3054
-5.6711926,-43.798836,212,# of people reached through COVID-19 messaging on prevention and access to service,3334
-7.480751,-41.6796,212,of people in selected districts reached on COVID-19 through messaging on prevention and access to services including safe hygiene practices/infection prevention control (as part of RCCE) (disaggregated by gender),3879
-7.3727827,-41.828606,212,of people reached on COVID-19 through messaging on prevention and access to services including safe hygiene practices/infection prevention control (as part of RCCE) (disaggregated by gender),3881
-5.803588,-41.92602,212,# of males and females reached with Covid-19 messaging on prevention and access to services through different forms of communication,3924
-6.0428185,-44.152504,212,# of people reached on COVID-19 through prevention message and access to services,3982
-5.8266425,-41.668373,212,Number of males and females reached with Covid-19 messaging on prevention and access to the services through different forms of communication,4013
-5.8064814,-42.031937,212,# of male and female reached with Covid-19 messaging on prevention and access to the services through different forms of communication,4183
-6.271049,-43.502384,212,Number of population reached on COVID-19 through messaging on prevention and access to services,4734
-4.5629764,-41.530132,212,"# of males and females reached with COVID-19 messaging on prevention and access to services through different forms of communication; social media, mass media, communication support materials, megaphones and theatre.",4916
-23.97891,16.580976,213,Number of children referred to specialized child protection services,500
-24.033098,16.581335,213,Number of children referred to specialized child protection services.,504
-26.168463,14.574947,213,Number of referrals made to multi-sectoral services for children receiving child protection case management,757
-26.514545,11.586955,213,Number of home visits and follow ups for child protection cases by case manager (in addition through phone calls – remote support conducted by Case Managers),2317
-26.567062,14.732775,213,Number of referrals made to multi-sectoral services for children receiving child case management,3329
-26.2439,14.58688,213,1.3 Number of referrals made to multi-sectoral services for children receiving child protection case management,4911
-26.553822,11.5586815,213,1.4 Number of home visits and follow ups for child protection cases by case manager (in addition through phone calls – remote support conducted by Case Managers),4912
-45.927837,-54.996647,214,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination (total)",4391
-45.982876,-54.993134,214,"of children from Roma,  Ashkali and Egyptian  communities and other  vulnerable children ages  0-7 receiving catch-up  vaccination (female)",4392
-46.03434,-54.7744,214,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination in Gjilan  (total)",4393
-46.080173,-54.791515,214,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination in Gjilan  (female)",4394
-46.410423,-54.916573,214,"of children from  Roma, Ashkali and  Egyptian communities  and other vulnerable  children ages 0-7  receiving catch-up  vaccination in Lipjan  (female)",4396
22.571785,-49.602524,215,% of women and men in Azraq camp that understand the functionality and report ownership of the WaSH Community Representative Structures,2454
22.559465,-49.63685,215,% of women and men in Za'atari camp that can understand the functionality and report ownership of the WASH Community Representative and volunteers,3012
22.566431,-49.625217,215,% of women and men in Za'atari camp that can understand the functionality and report ownership of the WASH Community Representative structure,3014
22.573524,-49.59782,215,1.9	% of women and men in Azraq camp that understand the functionality and report ownership of the WASH community Representative structure,5359
32.401836,-3.7367153,217,"# of teams (16-24 years old) enrolled in at least 3 comprehensive business training (business management, financial planning, market research, pitching and communication)",814
32.445545,-3.7542565,217,"# of teams (16-24 years old) graduated  from at least 3 comprehensive business training (business management, financial planning, market research, pitching and communication)",815
28.834482,-8.087408,217,# of CSO staff and Youth Facilitators receiving RE ToT and other support delivered by DRC/DDG teams,1288
28.81748,-8.085486,217,# of CSO staff and Youth Facilitators receiving RE ToT and other support delivered by DRC teams,4157
58.834217,23.528595,218,Number of school aged children (girls & boys) provided with essential learning materials/school supplies,451
59.009247,23.029953,218,Number of school-aged children provided with essential learning materials/school supplies,510
58.834454,23.4489,218,Number of school aged children (girls and boys) provided with essential learning materials/school supplies,547
61.363247,23.243553,218,Number of school aged children (girls & boys) provided with essential learning materials/school supplies (Libyans and Arabic Speaking Non-Libyans),597
61.33678,23.2365,218,Number of school aged children (girls & boys) provided with essential learning materials/school supplies (Francaphone and Anglophone Non-Libyans),604
58.834576,23.528517,218,Number of school aged children (girls & boys) provided with essential learning materials / school supplies,3867
2.8364205,-23.667892,219,Number of adolescents acting as change agents for promoting the uptake of life saving behaviours and practices,1241
2.8371677,-23.671926,219,Number of adolescents mobilized and engaged as change agents for promoting the uptake of life saving behaviours and practices,1243
0.385319,-20.158962,219,of children and young people reached through awareness activities and UNICEF supported community mobilization interventions on PSEA,1446
0.34144998,-20.329414,219,"Of children and young people reached through awareness activities and UNICEF supported community mobilization interventions on PSEA (targeting 1,890 children (1,134 boys, 756 girls)",1688
2.840221,-23.677279,219,Number of adolescents (aged between 09-18 years) mobilized and engaged as change agents for promoting the uptake of life saving behaviours and practices.,4048
0.26534194,-20.400635,219,"of children and young people reached through awareness activities and UNICEF supported community mobilisation interventions on PSEA (Children– 40,700 B:21,978 G:18,722 Adults:539)",5329
-18.65822,-38.81851,220,"# of people ( segregated by age, sex, diability, urban/rural) reached with integrated interventions on preventive health services ( MNH, immunization (IPV, HPV, COVAX & MCV2), malaria, SRH, ending child marriages,COVID 19 and PSEA",2324
-18.66464,-38.81461,220,"'# of people ( segregated by age, sex, diability, urban/rural) reached with integrated interventions on preventive health services ( MNH, immunization (IPV, HPV, COVAX & MCV2), malaria, SRH, ending child marriages,COVID 19 and PSEA",5686
7.6848593,66.283295,221,"Of Children, Adolescents, Caregivers And Leaders (Disaggregated By Sex) Participating In C4D Activities With Increased Knowledge Of Key Rights And Information",169
7.603799,66.58263,221,"Of Children, Adolescents, Caregivers And Leaders Participating In C4D Activities With Increased Knowledge Of Key Rights And Information",185
7.4537506,63.019016,221,Of Adolescents Who Actively Participate In C4D Activities,192
8.288045,66.947426,221,Of Adolescents Participating In C4D Activities With Increased Knowledge On Key Rights And Information,193
7.6038446,66.58255,221,"of children, adolescents, caregivers and leaders participating in C4D activities with increased knowledge of key rights and information",330
7.4216976,63.087547,221,of children and adolescents who actively participate in C4D activities,1520
8.2215805,66.871155,221,"of children,adolescents, participating in C4D activities with increased knowledge of key rights and information",1522
7.6037993,66.58263,221,"Of children, adolescents, caregivers and leaders participating in C4D activities with increased knowledge of key rights and information",1653
7.4758034,-14.846464,222,Indicator 4.5: No. of people sharing their concerns an asking questions/clarifications for available support services to address their needs through established feedback mechanisms.,4813
7.4313374,-14.832986,222,Indicator 1.2.5: # of people sharing their concerns an asking questions/clarifications for available support services to address their needs through established feedback mechanisms.,5530
-29.0546,40.821613,223,Of Children In Humanitarian Situations Benefitting From Psychosocial Support,182
-28.943819,40.893024,223,of children (f/m) in humanitarian situations benefitting from psychosocial support,332
-29.119005,40.965668,223,Of children in humanitarian situations regularly benefiting from psycho-social support,374
-29.054134,40.821686,223,of children in humanitarian situations benefitting from psychosocial support,402
-29.300425,40.339397,223,Number of children in humanitarian situations benefitting from psychosocial support.,658
-27.746862,39.45037,223,"# of girls and boys in humanitarian situations provided with community-based mental health and psychosocial support, including access to child friendly spaces with intersectoral programming interventions",3071
-27.663244,39.513813,223,"# of girls and boys; and parents and primary caregivers in humanitarian situations provided with community-based mental health (non-specialized)  and psychosocial support, including access to child friendly spaces with intersectoral programming interventions",3988
-29.28004,40.275383,223,Number of children and caregivers in humanitarian situations benefiting from psychosocial support,5057
-42.82034,37.778156,224,# of children without parental or family care provided with appropriate alternative care arrangements,954
-44.192345,32.90085,224,3.	No. of children (boys)  provided with interim care.,1355
-44.18003,32.91388,224,3.	No. of children (Boys) provided with interim care,1374
-42.806454,37.840233,224,Number of children without parental or family care provided with appropriate alternative care arrangements,1388
-47.742985,37.391853,224,Indicators 4.1.1: # of unaccompanied and separated children supported throught IDTR system,2467
-47.809586,37.35045,224,Indicators 2.2: # of unaccompanied and separated children supported throught IDTR system;,2506
-45.76422,36.307747,224,Indicator 1.2: % of unaccompanied and separated girls and boys registered with family tracing and reunification services and family- based care or appropriate alternative services disaggregated by sex (G/B),5026
-45.7692,36.32053,224,Indicator 1.2: # of unaccompanied and separated girls and boys registered with family tracing and reunification services and family- based care or appropriate alternative services disaggregated by sex (G/B),5167
-17.641195,-55.74889,225,of health facility staff and CHWs provided with personal protective equipment (PPE),2661
-17.728327,-55.731255,225,of healthcare facilities staff and community health workers provided with Personal Protective Equipment (PPE),3169
41.99644,-54.647743,226,•	Number Of Ehts Trained On Water Quality Monitoring,216
41.980164,-54.658356,226,Number Of Ehts Trained On Water Quality Monitoring,239
-5.977827,68.1873,227,Number of parents and caregivers attending positive parenting sessions in camps and host communities,2927
-5.9256864,68.162125,227,of parents and caregivers attending positive parenting sessions in camps and host communities.,3110
-5.982973,68.15805,227,Number of parents and caregivers attending positive parenting sessions in camps,3944
-6.0464363,68.27437,227,Number of parents and caregivers attending positive parenting sessions in camps and host communities (disaggregated by sex),4170
-5.961653,68.20269,227,Number of parents and caregivers received positive parenting sessions in camps and host communities,4619
-5.6566873,71.49741,227,Number of parents/caregivers engaged actively with children in preschools as part of champion parents programme,4877
-5.6686444,71.496,227,Number of parents/caregivers engaged actively with children in preschools as part of champion parents programme (male),4878
-67.02201,-31.563408,228,"Number of trained MOHS staffs, partners and township officers for nutrition information system",350
-68.69188,-32.981598,228,6.7 # of nutrition volunteers receiving specialized CMAM/IYCF training (Azraq),1054
-68.68433,-32.98045,228,6.17 # of nutrition volunteers receiving specialized CMAM/IYCF training (Zaatari),1060
-67.025185,-31.547663,228,"3.2 Number of trained MOHS staffs, partners and township officers for updated nutrition information system",1498
-2.089965,44.83336,229,Of Girls And Boys Registered To Participate In Recreational And Psychosocial Support,183
-1.3597342,45.107494,229,"Of Children (F/M) Children, Boys And Girls Registered To Participate In Recreational And Psychosocial Support",188
-1.3164105,45.25882,229,of children (f/m) registered to participate in recreational and psychosocial support,331
-1.44853,44.732914,229,"Of children, boys and girls registered to participate in recreational and psycho-social support",373
1.0941129,46.367744,229,"# of children (girls and boys) received psychosocial support and recreational activities in schools, community centers or child-friendly spaces",478
0.9941083,46.531876,229,Number of children girls and boys received psychosocial support and recreational activities in schools community centers or child friendly spaces,481
1.0031949,46.485718,229,"Number of children (girls and boys) received psychosocial support and recreational activities in schools, community centers or child-friendly spaces",487
3.358997,45.265697,229,Number of children participating in structured sustained psychosocial activities,533
-1.5245593,44.930374,229,of children (boys and girls) registered to participate in recreational and psychosocial support,1444
-1.3606784,45.107597,229,"Of children (f/m) children, boys and girls registered to participate in recreational and psychosocial support",1652
3.364347,45.272884,229,Number of children participating in structured psychosocial activities,2100
29.078121,61.15328,231,Percentage of adolescents who report greater confidence and ability to take informed decisions on matters that affect them,2930
34.022533,57.040836,231,# of vulnerable individuals who attend 5-day financial literacy training based on UNICEF curricula,3695
34.023365,57.049515,231,# of individuals who successfully received 5-day financial literacy training based on UNICEF Curricula,3702
34.02647,57.06409,231,# of adolescents successfully received 5-day financial literacy training based on UNICEF Curricula,3707
29.012691,61.153625,231,Percentage of adolescents who report greater confidence and ability to take informed decisions on matters that affect them (disaggregated by sex),4173
32.776985,-41.96535,232,Number of staff trained on Emergency Preparedness and Response Plan (EPRP)/ Child-Centered. Disaster Risk Reduction (CCDRR),974
32.702614,-41.88991,232,No. of staff trained on Emergency preparedness and response Plan (EPRP) and Child Centered Disaster Risk Reduction (CCDRR),2221
32.61786,-41.94019,232,Number of staff trained on Emergency preparedness and response Plan (EPRP) and Child Centered Disaster Risk Reduction (CCDRR),2224
32.57311,-42.188004,232,Number of staff and teachers trained on Emergency preparedness and response Plan (EPRP) and Child Centred Disaster Risk Reduction (CCDRR),2246
32.538532,-42.20849,232,Number of staffs and teachers trained on Emergency preparedness and response Plan (EPRP) and Child Centred Disaster Risk Reduction (CCDRR),2707
30.09962,-39.314667,232,of male and female staff received training on Disaster risk reduction,2857
30.099554,-39.314636,232,of male and female  staff received training on Disaster risk reduction,2956
30.106838,-39.273727,232,of male and female staff received training on Disaster risk reduction.,3090
32.094032,-41.319656,232,of project staffs and teachers trained on Emergency preparedness and response Plan (EPRP) and Child Centered Disaster Risk Reduction (CCDRR).,3176
30.059645,-39.62686,232,of male and female  staff received training on Disaster risk reduction (DRR),3276
32.074905,-41.515026,232,of staff trained on Emergency preparedness and response Plan (EPRP) and Child Centered Disaster Risk Reduction (CCDRR),3321
6.1664796,-7.3087673,233,Number of individuals reached by awareness raising activities Communicating with Communities,483
6.2364182,-7.192372,233,Number of individuals reached by awareness raising activities (Communicating with Communities),486
5.771058,-6.7530327,233,Number of children and adults reached by awareness raising activities (Communicating with Communities),531
5.7549043,-6.846698,233,Number of adults reached by awareness raising activities (Communicating with Communities),661
5.631823,-5.09597,233,Number of people (including community leader; 50% female; 50% male; 50% children) reached through awareness community-based activities .,5051
5.524289,-5.165884,233,Number of people (including community leader; 50% female; 50% male; 50% children) reached through awareness community-based activities,5428
-24.425648,-15.3272505,234,"health care providers who have increased knowledge on how to support caregivers/parents with disability (speech, hearing visual impairments,) to obtain comprehensive knowledge on the critical MIYCN practices in the context of EVD and COVID-19",2198
-24.429377,-15.318723,234,"caregivers/parents with disability (speech, hearing visual impairments,) have comprehensive knowledge on the critical MIYCN practices in the context of EVD and COVID-19",2199
47.325417,-39.998844,236,Number Of Village Pump Mechanic Trained,245
48.50767,-39.552887,236,Number Of Village Pump Mechanic Trained (Sex Disaggregated),253
47.037746,-39.949657,236,Number of Village Pump Mechanics and operators trained,626
47.325417,-39.998844,236,Number of Village Pump  Mechanic trained,633
47.323452,-39.998592,236,Number of Village Pump Mechanic trained,638
47.307682,-39.898212,236,Number of Village Pump mechanics trained,667
47.307644,-39.89541,236,Number of Village Pump Mechanics trained,671
48.514416,-39.55236,236,Number of Village Pump Mechanics trained (sex disaggregated,674
34.185616,43.715496,237,"Output indicator 1.2.1:   Number of vulnerable children, adolescents (13-18) enrolled in skills-based core service",848
34.359207,43.93733,237,"Output indicator 1.2.2:  Number of vulnerable children, adolescents who have completed the skills-based core service",849
34.360012,43.937763,237,"Output indicator 1.2.2: Number of vulnerable children, adolescents who have completed the skills-based core service",876
34.186253,43.715225,237,"Output indicator 1.2.1:  Number of vulnerable children, adolescents (13-18) enrolled in skills-based core service",881
34.185772,43.71753,237,"Output indicator 1.2.1: Number of vulnerable children, adolescents (13-18) enrolled in skills-based core service",892
36.701077,42.865795,237,"Output indicator 1.2.2:  Number of vulnerable children, adolescents who have completed the skills building component (transferable skills, financial literacy, and digital literacy)",2725
36.60843,42.690475,237,"Output indicator 1.2.2:  Number of vulnerable adolescents who completed the Skills Building training  (transferable skills, financial literacy, and digital literacy).",5578
74.33775,32.793453,238,Number of teachers designing remedial interventions based onchildren’s test results,2903
74.27983,32.81898,238,Number of teachers designing remedial interventions based on children's test results,2907
12.002161,75.259605,239,Percentage of children/youth in the youth centre catchment area that have benefitted from the youth centre services.,2717
11.999549,75.26339,239,Percentage of children /youth in the youth centre catchment area that have benefitted from the youth centre  services,2941
11.999179,75.26004,239,Percentage of children /youth in the youth center catchment area that have benefitted from the youth centre  services,2997
11.999549,75.26339,239,Percentage of children /youth in the youth centre catchment area that have benefitted from the youth centre services,3000
-37.53131,-13.363084,241,of at-risk children and Adults injured/maimed due to UXOs referred to specialized INGO/NGO,3266
-37.531647,-13.364868,241,% of identified affected children and Adults injured/maimed due to UXOs referred to specialized INGO/NGO,3327
-2.7287238,-12.67224,242,Output 5.1: Number of women and children reached by behaviour change communication sessions through health home awareness project in Gaza Camp,901
-4.6089787,-10.00974,242,# of children and youth who receive psychosocial and mental health messages,1091
-4.605399,-9.997199,242,# of children and youth who receive psycho-social and mental health messages,1095
-2.729923,-12.671064,242,Number of women and children reached by behaviour change communication sessions through health home awareness project in Gaza Camp,2981
-40.176476,22.970394,244,"Number Of Children Registered And Receiving Case Management Services According To The Vulnerability Criteria (Disaggregated By Age, Sex And Protection Concerns)",56
-40.31215,22.97384,244,"Number of children registered in case management services according to the vulnerability criteria (disaggregated by age, sex and protection concerns)",413
-42.876984,39.680477,245,Number of unaccompanied and separated children supported with alternative care arrangements,2921
-42.868874,39.605156,245,Number of unaccompanied and separated children supported with alternative care arrangements (disaggregated by sex),4164
-19.273264,12.869121,246,# of community based child protection structures established or supported,1206
-19.246016,12.881166,246,# of community-based child protection structures established or supported,1268
-19.206656,12.849308,246,# of community-based child protection structures established,4523
-28.667706,-30.943356,247,"of girls, boys, women and men who participated in awareness raising sessions on GBV prevention or response including COVID-19 pandemic associated risks",1861
-30.169018,-30.26462,247,"of girls, boys, women and men reached with awareness raising and community outreach activities on GBV prevention response and PSEA",3514
-28.745604,-30.942596,247,"of girls, boys, women, and men who participated in awareness raising sessions on GBV prevention or response, PSEA, COVID-19 pandemic associated risks",4535
-30.517246,-30.214123,247,# of women/ girls/ men/ boys reached with awareness raising and community outreach activities on GBV prevention or response and PSEA,5615
50.451942,2.3328588,248,# of teachers and education personnel trained on child centred and protective pedagogy,448
50.4468,2.3366761,248,Number of teachers and education personnel trained on child centred and protective pedagogy,453
50.459454,2.322033,248,Number of Teachers and education personnel trained on child centered and protective pedagogy,492
50.459538,2.3220496,248,Number of teachers and education personnel trained on child centered and protective pedagogy,548
40.857224,46.356705,249,Output indicator 1.1.2:  Number of children and adolescents (13-18 years) enrolled in learning support service,842
40.857113,46.357273,249,Output indicator 1.1.2: Number of children and adolescents (13-18 years) enrolled in learning support service,878
45.54706,43.861996,249,Indicator 1.6: Number of children with disabilities enrolled in schools,4824
45.566628,43.869476,249,Indicator 1.6 Number of children with disabilities enrolled in schools,4839
41.252632,46.424427,249,Output indicator 1.1.1: Number of children and adolescents enrolled in learning-support services,5309
41.252243,46.42422,249,Output indicator 1.1.1: Number of children and adolescents enrolled in Learning-Support Services,5573
31.428743,-19.672533,251,# of men & women government staff trained on CP approaches include PSEA,1208
31.367804,-19.5099,251,# of women & men government staff trained on CP approaches and PSEA,1249
31.447102,-19.698254,251,# of men & women government staff trained on CP approaches including  PSEA,2058
31.015326,-18.59925,251,"# of women, men, boys, girl’s government staff trained on CP principles. Include PSEA",4527
31.035921,-18.50431,251,"# of women, men, boys, girl’s non-government staff trained on CP principles include PSEA.",4528
7.443707,-44.373066,252,"of children, provided with life-saving messages about explosive hazards (disaggregated by age, sex)",2540
7.25722,-44.438923,252,"of adults provided with life-saving messages about explosive hazards (disaggregated by age, sex)",2541
7.3074675,-44.400337,252,"of children, adults provided with life-saving messages about explosive hazards (disaggregated by age, sex)",4190
59.885723,-4.817325,253,Number of school boards & school heads trained,3349
59.919277,-4.7255335,253,Number of school boards and school headteachers trained,5241
-12.989848,39.147514,254,# of children or other individuals exposed to traumatic incidents who access specialized PSS services,1557
-12.989147,39.163635,254,Number of children or other individuals exposed to traumatic incidents who access specialized PSS services,1646
-14.144262,36.0926,254,"Number of children and adolescents that have access to structured and community based MHPSS (disaggregated by age, gender and disabilities)",2924
-14.137296,36.109436,254,"of children and adolescents that have access to structured and community based MHPSS (disaggregated by age, gender and disabilities).",3107
34.161774,-14.002796,255,Number Of Teachers Trained On Pss (Disaggregated By Sex).,62
34.16405,-14.012464,255,Number of primary school teachers trained on PSS (disaggregated by sex).,417
20.705133,-10.307799,257,"Number of Global events celebrated/organized (GHWD, WTD, WED)",781
20.7355,-10.342149,257,"Number of Global events celebrated/organized (GHWD, WTD, WED).",3016
-9.990775,73.30512,258,Output indicator 3.1.3:  Number of women and men participating in structured and sustained community-based parenting programmes,863
-9.99291,73.30193,258,Output indicator 3.1.3 Number of women and men participating in structured and sustained community-based parenting programmes,890
-10.00801,73.28407,258,Output indicator 3.1.3: Number of women and men participating instructured and sustained community-based parenting programmes,899
-10.69265,72.783775,258,Output indicator 3.1.3 Number of women and men participating in structured parenting programmes,2875
-10.9507885,72.89656,258,Output indicator 3.1.3:  Number of women and men participating in structured and parenting programmes,3231
-11.143793,72.88388,258,Output indicator 3.1.2: Number of women and men participating in structured and parenting programmemes,5366
-10.949168,72.86972,258,Output indicator 3.1.2: Number of women and men participating in structured and parenting programmes,5584
-10.949016,72.86973,258,Output indicator 3.1.2:  Number of women and men participating in structured and parenting programmes,5593
26.607876,44.37442,259,Output indicator 1.2.4:  Number of vulnerable adolescents and youth (13-24 years old) enrolled in Computer and Media courses in Makani centers,851
26.608067,44.386448,259,Number of vulnerable adolescents and youth (13-24 years old) enrolled in basic and advanced Computer and Media  courses in Makani centers,2967
26.629597,44.372684,259,Output indicator 1.2.4:  Number of vulnerable adolescents and youth (13-24 years old) enrolled in basic and advanced Computer and Media courses in Makani centers,3228
70.07453,-0.7346802,260,Newly Recruited Teachers/Volunteers (Primary And Alp) Provided With Induction Training On Eie And Basic Teaching Methodologies,40
68.16516,-5.0496793,260,Number Of Primary School Teachers With Enhanced Knowledge To Provide Quality Learning With Support From Unicef,136
69.78196,-1.4486885,260,Number  of newly recruited teachers/volunteers (Primary and ALP) provided with induction/or oritentation training on EiE and basic teaching methodologies,366
70.07654,-0.7812864,260,of newly recruited teachers/volunteers (Primary and ALP) provided with induction training on EiE and basic teaching methodologies,419
69.83035,-1.42965,260,Number of newly recruited teachers/volunteers (Primary and ALP) provided with induction training on EiE and basic teaching methodologies,518
66.81793,0.55663013,260,"# of existing CS teachers trained on self-learning, play based learning, and behavioral skills",997
66.78143,0.53114146,260,"# of existing CS teachers and supervisors trained on self-learning, play based learning, and behavioral skills",1000
68.13951,-5.0299044,260,Number of primary school teachers with enhanced knowledge to provide quality learning with support from UNICEF (teachers who received training with funding provided by UNICEF),2993
72.9233,2.552326,262,% of female teachers as of the total active teaching force within the supported programmes,3507
72.88306,2.5349257,262,% of female teachers as of the total active teaching force within the supported programmes.,3572
12.133381,21.010841,265,"Number of children and adolescents (10-14 and 15-19) participating in life skills sessions, including the Adolescent Kit for Covid-19 or the Adolescents Life Skills Curriculum",2929
12.134899,21.027262,265,"Number of adolescents (10-14 and 15-18) participating in life skills sessions, including the Adolescent Kit for Covid-19 or the Adolescents Life Skills Curriculum",3945
12.131496,21.029785,265,"Number of children and adolescents (10-14 and 15-19) participating in life skills sessions, including the Adolescent Kit for Covid19 or the Adolescents Life Skills Curriculum (disaggregated by sex)",4172
12.136974,20.989958,265,"Number of adolescents (10-14 and 15-19) participated in life skills sessions, including the Adolescent Kit for COVID-19  following the Adolescents Life Skills Curriculum",4617
3.8302007,56.5169,266,3.3.1 # of learners (sex disaggregated) supported with psychosocial support and child safeguarding awareness,2521
3.833341,56.516335,266,3.3.1: # of learners (sex disaggregated) supported with psychosocial support and child safeguarding awareness,2529
7.5402083,55.776833,266,"Indicator 3.2: Number of children in Child to Child clubs (CtCs) to promote practical life skills activities, child rights, decision making, improvements in the school-learning environment",4829
7.5378976,55.77602,266,"Indicator 3.2 Number of children in Child to Child clubs (CtCs) to promote practical life skills activities, child rights, decision making, improvements in the school-learning environment",4852
-53.224762,-0.6451966,267,Percentage test scoring of family medicine professionals on the content of the 8 day home visiting training package,4221
-53.580963,-1.1256471,267,of family medicine professionals trained on 8 day home visiting training package (Family doctors),4222
